,tract,year,median_income,state_code,state,county
465,04005002000,2019,71664.0,04,AZ,005
466,04005002000,2020,61928.5,04,AZ,005
467,04005002000,2021,64988.0,04,AZ,005
468,04005002000,2022,68047.5,04,AZ,005
469,04005002100,2016,71107.0,04,AZ,005
470,04005002100,2017,70000.0,04,AZ,005
471,04005002100,2018,71738.5,04,AZ,005
472,04005002100,2019,71100.0,04,AZ,005
473,04005002100,2020,67953.5,04,AZ,005
474,04005002100,2021,64807.0,04,AZ,005
475,04005002100,2022,61660.5,04,AZ,005
476,04005002200,2016,58514.0,04,AZ,005
477,04005002200,2017,63714.0,04,AZ,005
478,04005002200,2018,80789.0,04,AZ,005
479,04005002200,2019,79333.0,04,AZ,005
480,04005002200,2020,68832.75,04,AZ,005
481,04005002200,2021,58332.5,04,AZ,005
482,04005002200,2022,47832.25,04,AZ,005
483,04005002300,2016,37332.0,04,AZ,005
484,04005002300,2017,52708.0,04,AZ,005
485,04005002300,2018,56964.0,04,AZ,005
486,04005002300,2019,56349.0,04,AZ,005
487,04005002300,2020,50074.25,04,AZ,005
488,04005002300,2021,43799.5,04,AZ,005
489,04005002300,2022,37524.75,04,AZ,005
490,04005942201,2016,31250.0,04,AZ,005
491,04005942201,2017,34063.0,04,AZ,005
492,04005942201,2018,32250.0,04,AZ,005
493,04005942201,2019,33125.0,04,AZ,005
494,04005942201,2020,44917.0,04,AZ,005
495,04005942201,2021,38278.0,04,AZ,005
496,04005942201,2022,31639.0,04,AZ,005
497,04005942202,2016,25000.0,04,AZ,005
498,04005942202,2017,23646.0,04,AZ,005
499,04005942202,2018,24306.0,04,AZ,005
500,04005942202,2019,26964.0,04,AZ,005
501,04005942202,2020,26250.0,04,AZ,005
502,04005942202,2021,32698.33333333333,04,AZ,005
503,04005942202,2022,39146.66666666666,04,AZ,005
504,04005944900,2016,45595.0,04,AZ,005
505,04005944900,2017,49688.0,04,AZ,005
506,04005944900,2018,47727.0,04,AZ,005
507,04005944900,2019,55250.0,04,AZ,005
508,04005944900,2020,69712.0,04,AZ,005
509,04005944900,2021,55279.66666666666,04,AZ,005
510,04005944900,2022,40847.33333333333,04,AZ,005
511,04005945000,2016,26415.0,04,AZ,005
512,04005945000,2017,26938.0,04,AZ,005
513,04005945000,2018,26146.0,04,AZ,005
514,04005945000,2019,27333.0,04,AZ,005
515,04005945000,2020,33155.0,04,AZ,005
516,04005945000,2021,31180.666666666668,04,AZ,005
517,04005945000,2022,29206.33333333333,04,AZ,005
518,04005945100,2016,27232.0,04,AZ,005
519,04005945100,2017,26944.5,04,AZ,005
520,04005945100,2018,28796.5,04,AZ,005
521,04005945100,2019,27143.0,04,AZ,005
522,04005945100,2020,37427.0,04,AZ,005
