,tract,year,16+_Pop,16+_Labor,16+_Employed
378,12001002220,2016,1700.0,996.0,942.0
379,12001002220,2017,1785.0,1032.0,946.0
380,12001002220,2018,1855.0,1101.0,985.0
381,12001002220,2019,2015.0,1170.0,1081.0
382,12001002220,2020,1974.0,1176.0,1088.0
383,12001002220,2021,1941.3333333333333,1038.0,976.0
384,12001002220,2022,1908.6666666666667,900.0,864.0
385,12001110800,2016,1876.0,762.0,752.0
386,12001110800,2017,1821.0,744.0,744.0
387,12001110800,2018,1692.0,683.0,683.0
388,12001110800,2019,1780.0,671.0,643.0
389,12001110800,2020,1997.0,716.0,687.0
390,12001110800,2021,3112.0,1506.6666666666665,1439.0
391,12001110800,2022,4227.0,2297.333333333333,2191.0
392,12003040101,2016,5342.0,3088.0,2943.0
393,12003040101,2017,5564.0,3123.0,3007.0
394,12003040101,2018,5510.0,2954.0,2753.0
395,12003040101,2019,5605.0,2879.0,2706.0
396,12003040101,2020,5666.0,2896.0,2685.0
397,12003040101,2021,5742.666666666667,2956.0,2780.3333333333335
398,12003040101,2022,5819.333333333333,3016.0,2875.6666666666665
399,12003040102,2016,5896.0,3076.0,2971.0
400,12003040102,2017,5854.0,3037.0,2953.0
401,12003040102,2018,5728.0,3147.0,3035.0
402,12003040102,2019,5600.0,3215.0,3159.0
403,12003040102,2020,5590.0,3180.0,3076.0
404,12003040102,2021,5654.333333333333,2899.3333333333335,2729.0
405,12003040102,2022,5718.666666666667,2618.6666666666665,2382.0
406,12003040201,2016,5783.0,2338.0,2035.0
407,12003040201,2017,5773.0,2554.0,2363.0
408,12003040201,2018,6300.0,2651.0,2459.0
409,12003040201,2019,6393.0,2719.0,2575.0
410,12003040201,2020,5063.0,1835.0,1731.0
411,12003040201,2021,4826.333333333333,2096.0,1949.6666666666667
412,12003040201,2022,4589.666666666667,2357.0,2168.3333333333335
413,12003040202,2016,4353.0,2618.0,2387.0
414,12003040202,2017,4325.0,2528.0,2244.0
415,12003040202,2018,4285.0,2654.0,2515.0
416,12003040202,2019,4510.0,2788.0,2599.0
417,12003040202,2020,4885.0,2737.0,2593.0
418,12003040202,2021,4625.666666666667,2658.3333333333335,2509.3333333333335
419,12003040202,2022,4366.333333333333,2579.6666666666665,2425.6666666666665
420,12005000201,2016,4107.0,2501.0,2342.0
421,12005000201,2017,4140.0,2468.0,2327.0
422,12005000201,2018,3932.0,2397.0,2231.0
423,12005000201,2019,3891.0,2348.0,2199.0
424,12005000201,2020,1992.0,1211.0,1147.0
425,12005000201,2021,2896.6666666666665,1697.3333333333333,1594.6666666666667
426,12005000201,2022,3801.333333333333,2183.6666666666665,2042.3333333333335
427,12005000202,2016,4706.0,2670.0,2490.0
428,12005000202,2017,4685.0,2709.0,2502.0
429,12005000202,2018,4856.0,2862.0,2626.0
430,12005000202,2019,5035.0,2880.0,2742.0
431,12005000202,2020,5347.25,2960.75,2780.5
432,12005000202,2021,5659.5,3041.5,2819.0
433,12005000202,2022,5971.75,3122.25,2857.5
434,12005000300,2016,6284.0,3203.0,2896.0
435,12005000300,2017,6097.0,3167.0,2852.0
436,12005000300,2018,6047.0,3027.0,2889.0
437,12005000300,2019,6316.0,3351.0,3181.0
438,12005000300,2020,6410.5,3490.75,3268.75
439,12005000300,2021,6505.0,3630.5,3356.5
440,12005000300,2022,6599.5,3770.25,3444.25
441,12005000400,2016,6694.0,3910.0,3532.0
442,12005000400,2017,6913.0,4068.0,3714.0
443,12005000400,2018,6829.0,4074.0,3609.0
444,12005000400,2019,6723.0,3785.0,3529.0
445,12005000400,2020,6231.0,3553.5,3276.75
446,12005000400,2021,5739.0,3322.0,3024.5
447,12005000400,2022,5247.0,3090.5,2772.25
448,12005000500,2016,4755.0,2859.0,2520.0
449,12005000500,2017,4892.0,2891.0,2526.0
450,12005000500,2018,5217.0,3283.0,2876.0
451,12005000500,2019,5091.0,3405.0,3096.0
452,12005000500,2020,2246.0,985.0,964.0
453,12005000500,2021,1913.3333333333333,839.3333333333334,796.6666666666666
454,12005000500,2022,1580.6666666666665,693.6666666666667,629.3333333333333
455,12005000600,2016,1248.0,548.0,462.0
456,12005000600,2017,1381.0,585.0,505.0
457,12005000600,2018,1444.0,683.0,610.0
458,12005000600,2019,1318.0,673.0,559.0
459,12005000600,2020,1302.0,639.0,538.0
460,12005000600,2021,1587.0,957.0,562.3333333333334
461,12005000600,2022,1872.0,1275.0,586.6666666666666
462,12005000700,2016,2157.0,1593.0,611.0
