,tract,year,median_income,state_code,state,county
510,12005001000,2022,37918.333333333336,12,FL,005
511,12005001100,2016,37452.0,12,FL,005
512,12005001100,2017,31146.0,12,FL,005
513,12005001100,2018,32240.0,12,FL,005
514,12005001100,2019,39202.0,12,FL,005
515,12005001100,2020,46125.0,12,FL,005
516,12005001100,2021,45872.833333333336,12,FL,005
517,12005001100,2022,45620.66666666666,12,FL,005
518,12005001200,2016,45368.5,12,FL,005
519,12005001200,2017,45175.5,12,FL,005
520,12005001200,2018,45973.0,12,FL,005
521,12005001200,2019,42771.0,12,FL,005
522,12005001200,2020,49863.0,12,FL,005
523,12005001200,2021,51538.333333333336,12,FL,005
524,12005001200,2022,53213.66666666666,12,FL,005
525,12005001301,2016,54889.0,12,FL,005
526,12005001301,2017,57732.0,12,FL,005
527,12005001301,2018,63005.0,12,FL,005
528,12005001301,2019,66740.5,12,FL,005
529,12005001301,2020,82035.0,12,FL,005
530,12005001301,2021,67255.83333333333,12,FL,005
531,12005001301,2022,52476.66666666667,12,FL,005
532,12005001302,2016,37697.5,12,FL,005
533,12005001302,2017,37834.5,12,FL,005
534,12005001302,2018,40720.5,12,FL,005
535,12005001302,2019,47169.5,12,FL,005
536,12005001302,2020,40435.0,12,FL,005
537,12005001302,2021,55052.833333333336,12,FL,005
538,12005001302,2022,69670.66666666667,12,FL,005
539,12005001402,2016,84288.5,12,FL,005
540,12005001402,2017,85773.5,12,FL,005
541,12005001402,2018,79240.5,12,FL,005
542,12005001402,2019,78437.5,12,FL,005
543,12005001402,2020,75380.5,12,FL,005
544,12005001402,2021,67588.66666666667,12,FL,005
545,12005001402,2022,59796.833333333336,12,FL,005
546,12005001403,2016,52005.0,12,FL,005
547,12005001403,2017,59180.0,12,FL,005
548,12005001403,2018,59479.5,12,FL,005
549,12005001403,2019,62182.5,12,FL,005
550,12005001403,2020,59509.0,12,FL,005
551,12005001403,2021,58387.833333333336,12,FL,005
552,12005001403,2022,57266.66666666666,12,FL,005
553,12005001404,2016,56145.5,12,FL,005
554,12005001404,2017,50527.5,12,FL,005
555,12005001404,2018,66915.5,12,FL,005
556,12005001404,2019,74475.5,12,FL,005
557,12005001404,2020,56439.0,12,FL,005
558,12005001404,2021,58466.16666666666,12,FL,005
559,12005001404,2022,60493.333333333336,12,FL,005
560,12005001501,2016,62520.5,12,FL,005
561,12005001501,2017,65722.0,12,FL,005
562,12005001501,2018,68516.5,12,FL,005
563,12005001501,2019,68277.5,12,FL,005
564,12005001501,2020,67464.0,12,FL,005
565,12005001501,2021,59622.66666666666,12,FL,005
566,12005001501,2022,51781.333333333336,12,FL,005
567,12005001502,2016,43940.0,12,FL,005
568,12005001502,2017,44012.0,12,FL,005
569,12005001502,2018,63198.0,12,FL,005
570,12005001502,2019,63279.5,12,FL,005
571,12005001502,2020,65723.5,12,FL,005
572,12005001502,2021,53107.16666666666,12,FL,005
573,12005001502,2022,40490.83333333333,12,FL,005
574,12005001600,2016,27874.5,12,FL,005
575,12005001600,2017,30477.5,12,FL,005
576,12005001600,2018,26166.5,12,FL,005
577,12005001600,2019,28427.0,12,FL,005
578,12005001600,2020,27614.0,12,FL,005
579,12005001600,2021,29783.0,12,FL,005
580,12005001600,2022,31952.0,12,FL,005
581,12005001700,2016,34121.0,12,FL,005
582,12005001700,2017,37829.0,12,FL,005
583,12005001700,2018,34887.0,12,FL,005
584,12005001700,2019,39479.0,12,FL,005
585,12005001700,2020,36018.0,12,FL,005
586,12005001700,2021,32884.666666666664,12,FL,005
587,12005001700,2022,29751.33333333333,12,FL,005
588,12005001800,2016,26618.0,12,FL,005
589,12005001800,2017,28021.0,12,FL,005
590,12005001800,2018,27380.0,12,FL,005
591,12005001800,2019,28994.0,12,FL,005
592,12005001800,2020,31750.0,12,FL,005
593,12005001800,2021,40775.0,12,FL,005
594,12005001800,2022,49800.0,12,FL,005
595,12005001900,2016,58825.0,12,FL,005
596,12005001900,2017,61723.5,12,FL,005
597,12005001900,2018,65557.5,12,FL,005
598,12005001900,2019,61622.0,12,FL,005
599,12005001900,2020,63929.5,12,FL,005
600,12005001900,2021,50010.0,12,FL,005
601,12005001900,2022,36090.5,12,FL,005
602,12005002000,2016,22171.0,12,FL,005
603,12005002000,2017,22703.5,12,FL,005
604,12005002000,2018,22716.0,12,FL,005
605,12005002000,2019,28304.5,12,FL,005
606,12005002000,2020,26633.5,12,FL,005
607,12005002000,2021,31160.33333333333,12,FL,005
608,12005002000,2022,35687.166666666664,12,FL,005
609,12005002200,2016,40214.0,12,FL,005
610,12005002200,2017,34677.0,12,FL,005
611,12005002200,2018,35395.0,12,FL,005
612,12005002200,2019,37336.0,12,FL,005
613,12005002200,2020,37361.0,12,FL,005
614,12005002200,2021,37074.5,12,FL,005
615,12005002200,2022,36788.0,12,FL,005
